system:index,date,precipitation,.geo
20200608,2020-06-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200609,2020-06-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200610,2020-06-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200611,2020-06-11,0.033637760413682,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200612,2020-06-12,6.887442583525794E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200613,2020-06-13,3.7892822968027184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200614,2020-06-14,10.038299435748389,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200615,2020-06-15,7.018641086031241,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200616,2020-06-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200617,2020-06-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200618,2020-06-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200619,2020-06-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200620,2020-06-20,0.512319167422823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200621,2020-06-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200622,2020-06-22,0.06553572935762315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200623,2020-06-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200624,2020-06-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200625,2020-06-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200626,2020-06-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200627,2020-06-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200628,2020-06-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200629,2020-06-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200630,2020-06-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200701,2020-07-01,0.12180374516230824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200702,2020-07-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200703,2020-07-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200704,2020-07-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200705,2020-07-05,2.1417194765784453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200706,2020-07-06,17.508156402483774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200707,2020-07-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200708,2020-07-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200709,2020-07-09,0.3632298466837449,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200710,2020-07-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200711,2020-07-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200712,2020-07-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200713,2020-07-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200714,2020-07-14,0.029435980788695942,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200715,2020-07-15,1.7844697591211804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200716,2020-07-16,0.034896966778904644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200717,2020-07-17,0.1422483971275247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200718,2020-07-18,0.09720721428514477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200719,2020-07-19,2.515210359229572,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200720,2020-07-20,0.6614669555829128,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200721,2020-07-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200722,2020-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200723,2020-07-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200724,2020-07-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200725,2020-07-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200726,2020-07-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200727,2020-07-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200728,2020-07-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200729,2020-07-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200730,2020-07-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200731,2020-07-31,1.2569742799046844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200801,2020-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200802,2020-08-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200803,2020-08-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200804,2020-08-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200805,2020-08-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200806,2020-08-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200807,2020-08-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200808,2020-08-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200809,2020-08-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200810,2020-08-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200811,2020-08-11,19.55051271046614,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200812,2020-08-12,1.828237715838262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200813,2020-08-13,0.1296660281599993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200814,2020-08-14,0.7254006996974317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200815,2020-08-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200816,2020-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200817,2020-08-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200818,2020-08-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200819,2020-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200820,2020-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200821,2020-08-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200822,2020-08-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200823,2020-08-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200824,2020-08-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200825,2020-08-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200826,2020-08-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200827,2020-08-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200828,2020-08-28,0.2281307174843431,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200829,2020-08-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200830,2020-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200831,2020-08-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200901,2020-09-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200902,2020-09-02,4.72693053121068,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200903,2020-09-03,0.3368295651966616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200904,2020-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200905,2020-09-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200906,2020-09-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200907,2020-09-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200908,2020-09-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200909,2020-09-09,0.6470933013341826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200910,2020-09-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200911,2020-09-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200912,2020-09-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200913,2020-09-13,0.031203787675694407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200914,2020-09-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200915,2020-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200916,2020-09-16,0.4202162882690896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200917,2020-09-17,0.04500969100193371,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200918,2020-09-18,0.0574754816177342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200919,2020-09-19,0.48418795753211497,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200920,2020-09-20,0.5931452547129933,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200921,2020-09-21,0.44083231114935284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200922,2020-09-22,1.3355729911733583,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200923,2020-09-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200924,2020-09-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200925,2020-09-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200926,2020-09-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200927,2020-09-27,0.48661586523474815,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200928,2020-09-28,0.17936262564471625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200929,2020-09-29,0.3535596521267003,"{""type"":""MultiPoint"",""coordinates"":[]}"
20200930,2020-09-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201001,2020-10-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201002,2020-10-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201003,2020-10-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201004,2020-10-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201005,2020-10-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201006,2020-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201007,2020-10-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201008,2020-10-08,0.27835640682109125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201009,2020-10-09,3.8736422772730315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201010,2020-10-10,11.931357390493048,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201011,2020-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201012,2020-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201013,2020-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201014,2020-10-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201015,2020-10-15,0.5718648707024262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201016,2020-10-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201017,2020-10-17,5.86713095678379,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201018,2020-10-18,3.302108958111858,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201019,2020-10-19,11.948895780094054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201020,2020-10-20,1.084492932379431,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201021,2020-10-21,1.2824145394424344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201022,2020-10-22,0.09901297393642135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201023,2020-10-23,3.6395169946893198,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201024,2020-10-24,2.544373997110497,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201025,2020-10-25,0.33355083392771684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201026,2020-10-26,9.287332635234455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201027,2020-10-27,11.071606421886205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201028,2020-10-28,2.049784247737658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201029,2020-10-29,3.6131956720977123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201030,2020-10-30,6.080300252190506,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201031,2020-10-31,27.970070654017725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201101,2020-11-01,4.349230002268088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201102,2020-11-02,7.507053618591517,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201103,2020-11-03,4.360754212017494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201104,2020-11-04,5.347454853886413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201105,2020-11-05,1.9057917250215868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201106,2020-11-06,0.25381513724953975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201107,2020-11-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201108,2020-11-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201109,2020-11-09,0.7313114034051975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201110,2020-11-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201111,2020-11-11,4.25874719144911,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201112,2020-11-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201113,2020-11-13,1.9802308749095954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201114,2020-11-14,0.06579864735442904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201115,2020-11-15,3.1720664689966402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201116,2020-11-16,0.08277404490330302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201117,2020-11-17,1.2032035173652718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201118,2020-11-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201119,2020-11-19,7.895292192033103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201120,2020-11-20,3.7630833843208262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201121,2020-11-21,1.216860169704629,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201122,2020-11-22,3.3148084092568646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201123,2020-11-23,2.797665083767546,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201124,2020-11-24,4.434899480354783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201125,2020-11-25,8.615387258167575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201126,2020-11-26,7.834246560248661,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201127,2020-11-27,7.347174894647041,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201128,2020-11-28,10.010383299082907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201129,2020-11-29,12.52206847358758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201130,2020-11-30,9.437223475489354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201201,2020-12-01,3.6314876225490433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201202,2020-12-02,6.906722439316345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201203,2020-12-03,9.170639409904236,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201204,2020-12-04,23.816532934957092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201205,2020-12-05,18.325579034913282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201206,2020-12-06,14.314570770475001,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201207,2020-12-07,6.762842002454245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201208,2020-12-08,19.977848422670668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201209,2020-12-09,23.88365550402644,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201210,2020-12-10,14.102133575604903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201211,2020-12-11,27.4779558314486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201212,2020-12-12,24.19007332050193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201213,2020-12-13,18.856610617723323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201214,2020-12-14,11.222270624297098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201215,2020-12-15,17.85410292511646,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201216,2020-12-16,7.018571042479767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201217,2020-12-17,21.73198146675747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201218,2020-12-18,19.51945161065641,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201219,2020-12-19,14.054038632030405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201220,2020-12-20,19.379704504911192,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201221,2020-12-21,7.907419158387643,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201222,2020-12-22,2.4897904063604788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201223,2020-12-23,7.53452577688874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201224,2020-12-24,3.77833724076676,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201225,2020-12-25,2.8023307567318616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201226,2020-12-26,5.947954682720108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201227,2020-12-27,14.800139509138425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201228,2020-12-28,9.922284876296784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201229,2020-12-29,37.634308153319196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201230,2020-12-30,46.709970350024534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20201231,2020-12-31,6.125365664581723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210101,2021-01-01,16.32052983001927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,11.318527999721239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,10.458188153395632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,16.240158556474412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,31.63501376458847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,21.802223169099737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,31.05577705145171,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,10.013730698575069,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,4.434737430426126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,12.797178342590104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,4.607896399649393,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,7.151045610736854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,6.5799246325941905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,9.12283327711255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,23.048043440844683,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,9.287505883233738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,7.411254382716564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,6.120998586034342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,5.089137195654938,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,6.095844342022097,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,12.30917510128137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,12.477736592147814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,19.829157979145936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,26.393972382805117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,24.29643805737979,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,12.69386256061652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,3.002308195111816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,8.86982093664653,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,22.021293674541663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,27.21841095273774,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,14.074429246513061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210201,2021-02-01,2.1125300170247447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210202,2021-02-02,1.783637854686026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210203,2021-02-03,14.40071360850041,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210204,2021-02-04,7.166112736260112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210205,2021-02-05,10.621630318405465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210206,2021-02-06,4.656330229510908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210207,2021-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210208,2021-02-08,12.511220952495176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210209,2021-02-09,7.4751674896026845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210210,2021-02-10,6.518674125576033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210211,2021-02-11,3.701831935789275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210212,2021-02-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210213,2021-02-13,19.249536513637935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210214,2021-02-14,20.58545538161738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210215,2021-02-15,3.7484706217752004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210216,2021-02-16,10.985748656519906,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210217,2021-02-17,17.592332403912057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210218,2021-02-18,5.298192538436787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210219,2021-02-19,7.339875354168947,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210220,2021-02-20,3.3036281996491046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210221,2021-02-21,6.001907826307544,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210222,2021-02-22,9.950239761634995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210223,2021-02-23,30.069651978029757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210224,2021-02-24,14.775116659921338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210225,2021-02-25,3.128726139308278,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210226,2021-02-26,9.617762564453072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210227,2021-02-27,18.49154736019279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210228,2021-02-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210301,2021-03-01,7.308291474865377,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302,2021-03-02,10.144914693952229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303,2021-03-03,3.747714856076508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304,2021-03-04,31.786033390824997,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305,2021-03-05,18.07312488568794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306,2021-03-06,2.8789734962163402,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210307,2021-03-07,9.740693680645084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308,2021-03-08,0.4034367887865222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309,2021-03-09,9.444364719013317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210310,2021-03-10,11.920389681953854,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311,2021-03-11,10.040479125597718,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312,2021-03-12,1.9050816219733413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210313,2021-03-13,3.459773463375615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314,2021-03-14,12.272791165562035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210315,2021-03-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210316,2021-03-16,4.76928798103152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210317,2021-03-17,7.023924635255872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210318,2021-03-18,4.91147829561423,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319,2021-03-19,12.228466395896245,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210320,2021-03-20,0.2692362292846011,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321,2021-03-21,6.686410122087816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210322,2021-03-22,10.162424006730765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210323,2021-03-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324,2021-03-24,7.34402364067992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210325,2021-03-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210326,2021-03-26,2.4683307516399293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210327,2021-03-27,3.338892683823709,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328,2021-03-28,2.7326448425024426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329,2021-03-29,8.30603341105306,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210330,2021-03-30,6.839690514922609,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331,2021-03-31,10.183269968162982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210401,2021-04-01,17.020794121611196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210402,2021-04-02,8.584359841964613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210403,2021-04-03,5.100237009767229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210404,2021-04-04,6.164918795548133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210405,2021-04-05,3.740173621204089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210406,2021-04-06,19.765833147505365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210407,2021-04-07,19.480406717035738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210408,2021-04-08,10.848759316734453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210409,2021-04-09,3.3528836260227197,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210410,2021-04-10,15.362468718966992,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210411,2021-04-11,1.8019110210971756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210412,2021-04-12,7.900014624114359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210413,2021-04-13,4.891027050652289,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210414,2021-04-14,0.7533858043086673,"{""type"":""MultiPoint"",""coordinates"":[]}"
